"ind","PH","FT","Sub-population"
"Hv-2011S-3-02540",62.5999999456577,67.89720892367,"HvDRR25"
"Hv-2011S-3-02541",66.3999999456577,65.2597744762069,"HvDRR25"
"Hv-2011S-3-02542",42.4622459811837,76.2451618019361,"HvDRR25"
"Hv-2011S-3-02543",65.9999999456578,62.2346466276994,"HvDRR25"
"Hv-2011S-3-02544",71.96899370899,65.7334592601036,"HvDRR25"
"Hv-2011S-3-02546",66.5999999456578,62.2203076184009,"HvDRR31"
"Hv-2011S-3-02547",62.6565399189492,55.7289338694575,"HvDRR31"
"Hv-2011S-3-02548",63.96899370899,62.7471910735534,"HvDRR31"
"Hv-2011S-3-02549",59.1441804854669,57.9316024972586,"HvDRR31"
"Hv-2011S-3-02550",65.7999999456577,65.3166266907769,"HvDRR31"
"Hv-2011S-3-02551",61.5999999456578,59.3788820276942,"HvDRR31"
"Hv-2011S-3-02552",47.1403112397636,67.4169795974939,"HvDRR31"
"Hv-2011S-3-02553",54.7189937089901,55.9334846884456,"HvDRR31"
"Hv-2011S-3-02554",66.3999999456577,65.2154566760925,"HvDRR31"
"Hv-2011S-3-02555",47.0454480305879,56.2204917489171,"HvDRR31"
"Hv-2011S-3-02556",58.5999999456577,68.0154566760925,"HvDRR31"
"Hv-2011S-3-02557",69.7189937089901,64.6830357544024,"HvDRR26"
"Hv-2011S-3-02558",74.7189937089901,58.4880930068925,"HvDRR26"
"Hv-2011S-3-02560",76.9999999456578,76.7616736547264,"HvDRR26"
"Hv-2011S-3-02561",51.0454480305879,57.4704917489171,"HvDRR31"
"Hv-2011S-3-02562",82.7999999456577,60.5264106043424,"HvDRR26"
"Hv-2011S-3-02563",76.3999999456578,72.6810920832015,"HvDRR26"
"Hv-2011S-3-02564",69.1999999456578,68.3588435775316,"HvDRR26"
"Hv-2011S-3-02565",58.5999999456578,61.9457238814927,"HvDRR26"
"Hv-2011S-3-02566",39.9456970658904,71.9063612360889,"HvDRR26"
"Hv-2011S-3-02567",73.71899370899,68.9001712112882,"HvDRR26"
"Hv-2011S-3-02568",75.3999999456577,64.5084294988567,"HvDRR26"
"Hv-2011S-3-02572",76.3999999456577,72.3427746364124,"HvDRR26"
"Hv-2011S-3-02573",83.3999999456578,73.0659341060507,"HvDRR26"
"Hv-2011S-3-02574",66.5999999456578,64.4232582905096,"HvDRR26"
"Hv-2011S-3-02576",67.7999999456577,63.2565764522608,"HvDRR26"
"Hv-2011S-3-02578",69.1999999456578,71.3324049623833,"HvDRR26"
"Hv-2011S-3-02579",62.9999999456578,68.8843641418237,"HvDRR26"
"Hv-2011S-3-02580",64.7999999456578,65.270676731846,"HvDRR26"
"Hv-2011S-3-02581",71.7999999456577,71.0124244054772,"HvDRR26"
"Hv-2011S-3-02582",64.5999999456577,69.4235355165883,"HvDRR26"
"Hv-2011S-3-02583",94.3455131903863,76.791953069202,"HvDRR26"
"Hv-2011S-3-02584",67.5999999456577,64.0830827468835,"HvDRR26"
"Hv-2011S-3-02585",68.9999999456578,68.9910568841097,"HvDRR26"
"Hv-2011S-3-02586",76.9999999456578,76.6480331664107,"HvDRR26"
"Hv-2011S-3-02588",80.1999999456577,67.7274496738163,"HvDRR26"
"Hv-2011S-3-02590",79.46899370899,66.3795386031042,"HvDRR26"
"Hv-2011S-3-02591",67.3999999456577,67.9846466276995,"HvDRR26"
"Hv-2011S-3-02594",73.1999999456577,76.4840825053312,"HvDRR26"
"Hv-2011S-3-02596",78.7999999456578,59.3962733320421,"HvDRR26"
"Hv-2011S-3-02597",80.9999999456578,61.4666667067833,"HvDRR26"
"Hv-2011S-3-02598",69.6441804854669,67.096935830592,"HvDRR26"
"Hv-2011S-3-02599",69.7999999456578,61.0679799610328,"HvDRR26"
"Hv-2011S-3-02600",80.7999999456577,68.7657143258309,"HvDRR26"
"Hv-2011S-3-02601",72.9999999456576,65.6804551137756,"HvDRR26"
"Hv-2011S-3-02603",76.1999999456578,75.4769925213196,"HvDRR26"
"Hv-2011S-3-02604",88.1999999456578,58.6997084949271,"HvDRR26"
"Hv-2011S-3-02605",78.7999999456577,59.5353630377747,"HvDRR26"
"Hv-2011S-3-02606",84.3999999456578,60.5944420722487,"HvDRR26"
"Hv-2011S-3-02607",78.3999999456577,59.2815126451587,"HvDRR26"
"Hv-2011S-3-02608",66.1999999456577,76.988155359923,"HvDRR26"
"Hv-2011S-3-02609",76.9999999456578,60.085714325831,"HvDRR26"
"Hv-2011S-3-02610",54.4817300785649,68.0373136170413,"HvDRR26"
"Hv-2011S-3-02612",66.5999999456578,60.5124244054772,"HvDRR26"
"Hv-2011S-3-02613",82.1999999456576,71.2904762305928,"HvDRR26"
"Hv-2011S-3-02616",62.5999999456577,60.253416189185,"HvDRR26"
"Hv-2011S-3-02617",77.5999999456578,77.5107921220486,"HvDRR26"
"Hv-2011S-3-02619",47.1240248923282,64.7404563239687,"HvDRR26"
"Hv-2011S-3-02620",76.5999999456577,71.8941929103978,"HvDRR26"
"Hv-2011S-3-02621",73.5999999456577,76.5915493358914,"HvDRR26"
"Hv-2011S-3-02622",64.9999999456577,63.8154566760925,"HvDRR31"
"Hv-2011S-3-02623",62.9999999456577,63.6812853201861,"HvDRR31"
"Hv-2011S-3-02624",63.7999999456577,59.2818323382533,"HvDRR31"
"Hv-2011S-3-02625",77.1999999456578,76.3486817154188,"HvDRR26"
"Hv-2011S-3-02626",80.7999999456579,61.2867177240061,"HvDRR26"
"Hv-2011S-3-02627",69.7999999456577,70.8499879130247,"HvDRR26"
"Hv-2011S-3-02628",68.5315921719367,63.8095808700961,"HvDRR26"
"Hv-2011S-3-02629",60.5999999456577,67.4235355165883,"HvDRR26"
"Hv-2011S-3-02630",72.7999999456577,58.5679799610328,"HvDRR26"
"Hv-2011S-3-02631",73.5999999456576,76.2497672220873,"HvDRR26"
"Hv-2011S-3-02632",71.3999999456577,65.4708731351173,"HvDRR26"
"Hv-2011S-3-02634",68.6441804854669,77.619738090479,"HvDRR27"
"Hv-2011S-3-02635",69.96899370899,65.378324788619,"HvDRR27"
"Hv-2011S-3-02636",66.334114598473,79.8587372892948,"HvDRR27"
"Hv-2011S-3-02637",71.7999999456577,78.4251228181756,"HvDRR27"
"Hv-2011S-3-02638",72.5999999456577,75.0305649950464,"HvDRR27"
"Hv-2011S-3-02639",71.7999999456577,61.4992636630916,"HvDRR27"
"Hv-2011S-3-02640",72.5315921719368,66.3378925028365,"HvDRR27"
"Hv-2011S-3-02641",68.5315921719367,61.4756067616712,"HvDRR27"
"Hv-2011S-3-02642",66.5315921719367,79.4662950207805,"HvDRR27"
"Hv-2011S-3-02643",73.9999999456577,78.8154566760925,"HvDRR27"
"Hv-2011S-3-02644",69.1999999456577,66.5798847229375,"HvDRR27"
"Hv-2011S-3-02645",70.5315921719368,80.5791670479632,"HvDRR27"
"Hv-2011S-3-02646",55.5315921719368,63.9294529155173,"HvDRR27"
"Hv-2011S-3-02647",76.96899370899,78.5755899516035,"HvDRR27"
"Hv-2011S-3-02648",80.5999999456576,76.9461850892379,"HvDRR27"
"Hv-2011S-3-02649",67.2815921719368,79.8291670479633,"HvDRR27"
"Hv-2011S-3-02650",73.5315921719368,78.8291670479632,"HvDRR27"
"Hv-2011S-3-02651",75.9999999456577,73.0594329524858,"HvDRR27"
"Hv-2011S-3-02652",76.7999999456577,76.9562475222198,"HvDRR27"
"Hv-2011S-3-02653",77.5999999456578,77.0154566760926,"HvDRR27"
"Hv-2011S-3-02654",56.9999999456577,85.5571722171075,"HvDRR27"
"Hv-2011S-3-02655",72.4689937089901,72.7734846884455,"HvDRR27"
"Hv-2011S-3-02656",79.7999999456577,75.692661894875,"HvDRR27"
"Hv-2011S-3-02658",71.46899370899,61.425058588126,"HvDRR27"
"Hv-2011S-3-02659",64.5999999456576,65.9906275455885,"HvDRR27"
"Hv-2011S-3-02660",64.71899370899,64.0472477966595,"HvDRR27"
"Hv-2011S-3-02662",77.9689937089902,73.7676163005003,"HvDRR27"
"Hv-2011S-3-02663",73.0007812651396,80.9764980824148,"HvDRR27"
"Hv-2011S-3-02664",66.5315921719368,64.6723100583745,"HvDRR27"
"Hv-2011S-3-02665",73.3999999456576,81.9920704605012,"HvDRR27"
"Hv-2011S-3-02666",65.8394352648015,65.0408881414212,"HvDRR27"
"Hv-2011S-3-02667",63.2815921719368,65.4986836847481,"HvDRR27"
"Hv-2011S-3-02668",67.2815921719368,64.2184689439392,"HvDRR27"
"Hv-2011S-3-02669",69.7815921719368,66.0766217318213,"HvDRR27"
"Hv-2011S-3-02670",72.7999999456577,76.6425750677851,"HvDRR27"
"Hv-2011S-3-02671",73.1999999456578,65.258456151509,"HvDRR27"
"Hv-2011S-3-02672",77.6674479318063,73.8587372892947,"HvDRR27"
"Hv-2011S-3-02673",75.7999999456576,65.0359286789816,"HvDRR27"
"Hv-2011S-3-02674",71.3341145984729,77.9726698053401,"HvDRR27"
"Hv-2011S-3-02675",73.3999999456577,73.7185175954414,"HvDRR27"
"Hv-2011S-3-02676",59.9999999456578,67.2176974751571,"HvDRR27"
"Hv-2011S-3-02677",70.5999999456578,62.9218860358943,"HvDRR27"
"Hv-2011S-3-02678",63.6674479318063,66.6521376700239,"HvDRR27"
"Hv-2011S-3-02679",66.7999999456578,80.9013132943661,"HvDRR27"
"Hv-2011S-3-02680",66.3999999456577,74.9293999314717,"HvDRR27"
"Hv-2011S-3-02681",68.0007812651395,81.1951003370054,"HvDRR27"
"Hv-2011S-3-02682",65.1999999456577,67.1088228375283,"HvDRR27"
"Hv-2011S-3-02683",69.3999999456578,65.3970397900926,"HvDRR27"
"Hv-2011S-3-02684",75.71899370899,83.0134846884456,"HvDRR27"
"Hv-2011S-3-02685",75.3999999456577,73.6829288489438,"HvDRR27"
"Hv-2011S-3-02686",76.7999999456578,78.8758360152788,"HvDRR27"
"Hv-2011S-3-02688",68.7999999456576,67.7116581219524,"HvDRR27"
"Hv-2011S-3-02689",80.1999999456577,77.8827115944541,"HvDRR27"
"Hv-2011S-3-02690",75.0315921719368,73.1580243440888,"HvDRR27"
"Hv-2011S-3-02691",75.1999999456577,72.9779087293656,"HvDRR27"
"Hv-2011S-3-02692",58.3787813639213,81.9007516650154,"HvDRR27"
"Hv-2011S-3-02694",73.5999999456577,77.2328151258679,"HvDRR27"
"Hv-2011S-3-02695",79.5315921719368,79.9061739925139,"HvDRR27"
"Hv-2011S-3-02696",72.3999999456577,64.860990713721,"HvDRR27"
"Hv-2011S-3-02697",69.2815921719367,79.5791670479632,"HvDRR27"
"Hv-2011S-3-02700",64.7189937089901,65.5027154576763,"HvDRR27"
"Hv-2011S-3-02701",67.0315921719368,72.9513010241398,"HvDRR27"
"Hv-2011S-3-02702",67.3999999456577,63.7602876533404,"HvDRR27"
"Hv-2011S-3-02703",58.0315921719367,75.5408019081327,"HvDRR27"
"Hv-2011S-3-02704",63.7999999456577,67.2158060479893,"HvDRR27"
"Hv-2011S-3-02705",72.2815921719367,65.8077137850826,"HvDRR27"
"Hv-2011S-3-02706",68.9999999456578,65.511462395329,"HvDRR29"
"Hv-2011S-3-02707",77.1999999456578,76.6587427805751,"HvDRR27"
"Hv-2011S-3-02708",69.3999999456577,83.0154566760926,"HvDRR27"
"Hv-2011S-3-02709",65.3999999456577,64.6897748328276,"HvDRR27"
"Hv-2011S-3-02710",68.7623111409818,64.9551655376128,"HvDRR27"
"Hv-2011S-3-02711",66.3999999456578,65.7747778938419,"HvDRR27"
"Hv-2011S-3-02712",62.7815921719367,69.0294529155174,"HvDRR27"
"Hv-2011S-3-02713",66.7815921719368,75.4591626412629,"HvDRR27"
"Hv-2011S-3-02714",80.7999999456578,71.7901127821581,"HvDRR27"
"Hv-2011S-3-02715",65.0315921719367,76.7433045837635,"HvDRR27"
"Hv-2011S-3-02716",70.5999999456577,65.7542302759003,"HvDRR27"
"Hv-2011S-3-02717",68.5999999456577,65.1387363038529,"HvDRR27"
"Hv-2011S-3-02718",76.7815921719368,66.3865957726602,"HvDRR27"
"Hv-2011S-3-02719",70.5999999456577,61.7602876533404,"HvDRR27"
"Hv-2011S-3-02720",69.1999999456577,63.3139717826598,"HvDRR27"
"Hv-2011S-3-02721",64.0315921719367,63.2913576774222,"HvDRR27"
"Hv-2011S-3-02723",58.0315921719367,61.8627862488507,"HvDRR27"
"Hv-2011S-3-02724",64.1999999456577,70.8004361013837,"HvDRR27"
"Hv-2011S-3-02725",70.71899370899,62.8496137207036,"HvDRR27"
"Hv-2011S-3-02726",72.2815921719367,63.5580243440888,"HvDRR27"
"Hv-2011S-3-02727",68.7815921719367,77.4527239362588,"HvDRR27"
"Hv-2011S-3-02728",62.3941804854669,61.9846466276994,"HvDRR26"
"Hv-2011S-3-02729",71.0315921719367,66.0501314334965,"HvDRR27"
"Hv-2011S-3-02731",71.1999999456578,68.0203609134138,"HvDRR27"
"Hv-2011S-3-02732",63.7999999456578,79.4482941877369,"HvDRR27"
"Hv-2011S-3-02733",65.3999999456576,62.4998430542454,"HvDRR27"
"Hv-2011S-3-02734",69.5999999456577,76.4608843938582,"HvDRR27"
"Hv-2011S-3-02735",74.0315921719366,67.5668251014887,"HvDRR27"
"Hv-2011S-3-02736",64.4689937089901,64.5393813571491,"HvDRR27"
"Hv-2011S-3-02738",68.5999999456578,78.342982496257,"HvDRR27"
"Hv-2011S-3-02757",61.2815921719368,65.1351356106059,"HvDRR27"
"Hv-2011S-3-02759",62.3999999456577,71.3436209866738,"HvDRR28"
"Hv-2011S-3-02760",66.7189937089901,67.1203794793504,"HvDRR28"
"Hv-2011S-3-02761",62.3999999456577,80.4154566760925,"HvDRR28"
"Hv-2011S-3-02763",60.46899370899,65.0558786853646,"HvDRR28"
"Hv-2011S-3-02764",71.9689937089901,67.5834846884456,"HvDRR28"
"Hv-2011S-3-02765",68.1999999456577,69.2079667323744,"HvDRR28"
"Hv-2011S-3-02766",64.3999999456577,66.2602876533405,"HvDRR28"
"Hv-2011S-3-02767",66.9999999456577,73.1769543200072,"HvDRR28"
"Hv-2011S-3-02769",73.3999999456577,70.9251228181756,"HvDRR28"
"Hv-2011S-3-02770",64.0315921719367,68.9065957726602,"HvDRR28"
"Hv-2011S-3-02771",69.3999999456577,71.2176974751571,"HvDRR28"
"Hv-2011S-3-02772",66.96899370899,67.7191625840778,"HvDRR28"
"Hv-2011S-3-02773",66.1999999456577,62.0969772346089,"HvDRR28"
"Hv-2011S-3-02776",68.5315921719368,69.7074799329502,"HvDRR28"
"Hv-2011S-3-02777",66.3999999456577,76.6029203844558,"HvDRR28"
"Hv-2011S-3-02778",73.2815921719367,75.7294529155174,"HvDRR28"
"Hv-2011S-3-02779",78.7999999456579,72.4503105991229,"HvDRR28"
"Hv-2011S-3-02780",68.1999999456577,64.8326138548733,"HvDRR28"
"Hv-2011S-3-02782",71.1999999456577,77.2154566760925,"HvDRR28"
"Hv-2011S-3-02783",60.5999999456577,60.0083218154287,"HvDRR28"
"Hv-2011S-3-02784",68.3999999456577,76.3318540251398,"HvDRR28"
"Hv-2011S-3-02785",66.1999999456577,66.2154566760925,"HvDRR28"
"Hv-2011S-3-02786",66.0315921719366,74.4387070391773,"HvDRR28"
"Hv-2011S-3-02787",67.3999999456577,74.6864992551873,"HvDRR28"
"Hv-2011S-3-02788",62.5999999456577,70.7854995030597,"HvDRR28"
"Hv-2011S-3-02789",64.7999999456577,63.3834586867332,"HvDRR28"
"Hv-2011S-3-02790",59.21899370899,64.2436066275385,"HvDRR28"
"Hv-2011S-3-02791",73.46899370899,75.5842067641234,"HvDRR28"
"Hv-2011S-3-02792",70.1999999456578,74.4194139595306,"HvDRR28"
"Hv-2011S-3-02793",71.0315921719367,70.4679144539789,"HvDRR28"
"Hv-2011S-3-02794",68.1999999456577,74.6154566760925,"HvDRR28"
"Hv-2011S-3-02795",64.5999999456576,68.9013132943661,"HvDRR28"
"Hv-2011S-3-02796",59.4689937089901,59.5842067641234,"HvDRR28"
"Hv-2011S-3-02797",63.1999999456576,65.2723971345476,"HvDRR28"
"Hv-2011S-3-02798",54.9999999456577,60.743418557524,"HvDRR28"
"Hv-2011S-3-02799",71.7999999456577,74.9996546964998,"HvDRR28"
"Hv-2011S-3-02800",69.0315921719368,70.298627674098,"HvDRR28"
"Hv-2011S-3-02801",63.1999999456577,64.2822656753185,"HvDRR28"
"Hv-2011S-3-02802",57.3999999456577,61.5124244054772,"HvDRR28"
"Hv-2011S-3-02803",60.1999999456578,62.7090056020584,"HvDRR28"
"Hv-2011S-3-02804",68.3999999456576,74.8154566760926,"HvDRR28"
"Hv-2011S-3-02805",71.7999999456577,67.7748072702697,"HvDRR28"
"Hv-2011S-3-02806",65.4689937089901,79.5842067641235,"HvDRR28"
"Hv-2011S-3-02807",62.0315921719367,63.3732308487012,"HvDRR28"
"Hv-2011S-3-02808",57.21899370899,71.227942010826,"HvDRR28"
"Hv-2011S-3-02809",50.3999999456577,73.7346466276995,"HvDRR28"
"Hv-2011S-3-02810",61.7999999456578,64.0679799610327,"HvDRR28"
"Hv-2011S-3-02811",68.9999999456578,69.965254084318,"HvDRR28"
"Hv-2011S-3-02812",62.4689937089901,66.7799667364131,"HvDRR28"
"Hv-2011S-3-02813",67.5999999456577,66.8358371038899,"HvDRR28"
"Hv-2011S-3-02814",65.9999999456578,63.0917894848423,"HvDRR28"
"Hv-2011S-3-02816",64.0315921719367,62.7723100583745,"HvDRR28"
"Hv-2011S-3-02817",57.1999999456577,68.1866240288294,"HvDRR28"
"Hv-2011S-3-02818",59.644180485467,69.4623717280278,"HvDRR28"
"Hv-2011S-3-02819",62.1999999456578,74.5347845160183,"HvDRR28"
"Hv-2011S-3-02820",67.9999999456577,71.7606933585399,"HvDRR28"
"Hv-2011S-3-02821",65.5315921719368,71.7272551133196,"HvDRR28"
"Hv-2011S-3-02822",59.1999999456577,65.217697475157,"HvDRR28"
"Hv-2011S-3-02823",64.7999999456577,75.8639456183479,"HvDRR28"
"Hv-2011S-3-02824",71.1999999456578,76.0918367748106,"HvDRR28"
"Hv-2011S-3-02825",70.5999999456577,72.1025817957104,"HvDRR28"
"Hv-2011S-3-02826",69.7815921719366,71.1134758577756,"HvDRR28"
"Hv-2011S-3-02827",73.9999999456577,73.0791670479632,"HvDRR28"
"Hv-2011S-3-02828",64.1999999456577,68.5661484592013,"HvDRR28"
"Hv-2011S-3-02829",64.5315921719367,62.3294529155174,"HvDRR28"
"Hv-2011S-3-02830",71.4689937089901,67.8565616115225,"HvDRR28"
"Hv-2011S-3-02831",63.9999999456578,66.1077694636756,"HvDRR28"
"Hv-2011S-3-02832",60.7999999456578,65.9013132943661,"HvDRR28"
"Hv-2011S-3-02833",69.3999999456578,67.2820822800113,"HvDRR28"
"Hv-2011S-3-02834",60.5999999456577,64.1096466276995,"HvDRR28"
"Hv-2011S-3-02835",70.3999999456578,67.8968009226318,"HvDRR28"
"Hv-2011S-3-02839",72.9999999456577,74.2044634907105,"HvDRR28"
"Hv-2011S-3-02840",69.1999999456577,71.111903955611,"HvDRR28"
"Hv-2011S-3-02841",65.7815921719367,65.8596254065243,"HvDRR28"
"Hv-2011S-3-02842",69.3999999456577,67.9788415143881,"HvDRR28"
"Hv-2011S-3-02843",63.7815921719367,71.5865957726602,"HvDRR28"
"Hv-2011S-3-02844",58.3999999456577,60.8822656753185,"HvDRR28"
"Hv-2011S-3-02845",69.5999999456578,67.9621539157514,"HvDRR28"
"Hv-2011S-3-02846",65.2815921719368,72.8291670479633,"HvDRR28"
"Hv-2011S-3-02847",54.5206707701028,61.5078279606271,"HvDRR28"
"Hv-2011S-3-02848",70.3999999456577,64.699146480104,"HvDRR28"
"Hv-2011S-3-02849",74.5315921719368,71.3822052076756,"HvDRR28"
"Hv-2011S-3-02871",59.5999999456578,57.8497537346979,"HvDRR29"
"Hv-2011S-3-02872",74.5315921719367,70.9262271090658,"HvDRR29"
"Hv-2011S-3-02873",72.9999999456577,64.0645786004885,"HvDRR29"
"Hv-2011S-3-02874",70.9999999456577,61.6371337397503,"HvDRR29"
"Hv-2011S-3-02875",84.9689937089901,64.4167232073392,"HvDRR29"
"Hv-2011S-3-02877",73.46899370899,60.1334846884456,"HvDRR29"
"Hv-2011S-3-02878",76.7815921719368,63.325970632558,"HvDRR29"
"Hv-2011S-3-02879",63.3999999456576,63.5346466276994,"HvDRR29"
"Hv-2011S-3-02883",54.4817300785649,54.890672232695,"HvDRR30"
"Hv-2011S-3-02884",52.315092246023,55.5729567334758,"HvDRR29"
"Hv-2011S-3-02885",61.3999999456577,65.3668626425969,"HvDRR29"
"Hv-2011S-3-02886",66.5999999456578,64.3722435269243,"HvDRR29"
"Hv-2011S-3-02887",67.3999999456577,61.9370275800803,"HvDRR29"
"Hv-2011S-3-02888",64.2815921719367,60.3291670479632,"HvDRR29"
"Hv-2011S-3-02889",60.2199608497788,57.3047722011241,"HvDRR29"
"Hv-2011S-3-02890",65.0315921719367,66.002290677761,"HvDRR29"
"Hv-2011S-3-02891",61.4689937089902,56.7334846884455,"HvDRR29"
"Hv-2011S-3-02892",68.0315921719367,63.8294529155174,"HvDRR29"
"Hv-2011S-3-02893",65.5315921719368,70.8683761332018,"HvDRR29"
"Hv-2011S-3-02894",59.5999999456578,59.2346466276994,"HvDRR29"
"Hv-2011S-3-02895",75.3999999456576,63.1590636655668,"HvDRR29"
"Hv-2011S-3-02896",71.3999999456577,61.8733493798526,"HvDRR29"
"Hv-2011S-3-02897",79.21899370899,64.4250437986921,"HvDRR29"
"Hv-2011S-3-02898",70.5999999456576,65.0713075461699,"HvDRR29"
"Hv-2011S-3-02899",65.9689937089901,64.5334846884456,"HvDRR29"
"Hv-2011S-3-02900",66.7999999456577,61.6989194290124,"HvDRR29"
"Hv-2011S-3-02901",68.9999999456577,68.0963265707289,"HvDRR29"
"Hv-2011S-3-02902",70.1999999456577,66.9443240470543,"HvDRR29"
"Hv-2011S-3-02904",88.4689937089901,61.8668180217789,"HvDRR29"
"Hv-2011S-3-02905",73.1999999456577,59.9989832632992,"HvDRR29"
"Hv-2011S-3-02906",64.9999999456577,59.6279986079649,"HvDRR29"
"Hv-2011S-3-02908",73.3999999456577,64.918775852888,"HvDRR29"
"Hv-2011S-3-02909",72.1999999456578,66.2176974751571,"HvDRR29"
"Hv-2011S-3-02910",60.3999999456577,61.7325349702564,"HvDRR29"
"Hv-2011S-3-02911",66.7999999456577,67.6848684363252,"HvDRR29"
"Hv-2011S-3-02912",53.3999999456577,57.6154566760925,"HvDRR29"
"Hv-2011S-3-02913",56.7121146972547,61.1837902033114,"HvDRR29"
"Hv-2011S-3-02914",63.1441804854669,64.1552230655763,"HvDRR29"
"Hv-2011S-3-02915",72.5315921719368,70.1982826085357,"HvDRR29"
"Hv-2011S-3-02916",82.9999999456577,61.2346466276994,"HvDRR29"
"Hv-2011S-3-02917",67.9999999456577,63.2128894063895,"HvDRR29"
"Hv-2011S-3-02918",72.1999999456577,61.723646890161,"HvDRR29"
"Hv-2011S-3-02919",68.3341145984729,65.826099653766,"HvDRR29"
"Hv-2011S-3-02920",64.7999999456578,61.4251228181756,"HvDRR29"
"Hv-2011S-3-02921",70.2189937089901,57.4919752748593,"HvDRR29"
"Hv-2011S-3-02922",60.3999999456577,57.853694246747,"HvDRR29"
"Hv-2011S-3-02923",63.5315921719367,57.9557687049911,"HvDRR29"
"Hv-2011S-3-02924",75.5999999456577,64.6374687117959,"HvDRR29"
"Hv-2011S-3-02925",58.1999999456577,63.4370275800804,"HvDRR29"
"Hv-2011S-3-02926",71.7999999456577,64.6335852049518,"HvDRR29"
"Hv-2011S-3-02927",63.9999999456577,66.8128312985907,"HvDRR29"
"Hv-2011S-3-02929",74.7815921719368,67.7924286680158,"HvDRR29"
"Hv-2011S-3-02931",72.7999999456577,69.9846466276994,"HvDRR29"
"Hv-2011S-3-02932",66.9999999456577,64.2346466276994,"HvDRR29"
"Hv-2011S-3-02933",75.9999999456578,60.13333337345,"HvDRR29"
"Hv-2011S-3-02934",73.7931607905097,65.8028641628454,"HvDRR29"
"Hv-2011S-3-02935",72.5999999456577,64.4154566760925,"HvDRR29"
"Hv-2011S-3-02936",69.3999999456578,63.1129387514839,"HvDRR29"
"Hv-2011S-3-02937",63.5999999456577,53.7755102441983,"HvDRR29"
"Hv-2011S-3-02938",68.1999999456578,60.2342615413273,"HvDRR29"
"Hv-2011S-3-02939",67.1999999456577,61.3541667067833,"HvDRR29"
"Hv-2011S-3-02941",76.5999999456577,65.6911765107048,"HvDRR29"
"Hv-2011S-3-02942",71.5999999456577,62.3472592403121,"HvDRR29"
"Hv-2011S-3-02943",67.7815921719369,58.9294529155174,"HvDRR29"
"Hv-2011S-3-02944",63.1441804854669,56.2339965257933,"HvDRR29"
"Hv-2011S-3-02945",66.2815921719367,58.1508109198755,"HvDRR29"
"Hv-2011S-3-02947",65.7999999456577,56.4285714686881,"HvDRR29"
"Hv-2011S-3-02948",78.2815921719367,62.2843419598123,"HvDRR29"
"Hv-2011S-3-02949",74.3999999456577,58.4332671522712,"HvDRR29"
"Hv-2011S-3-02950",85.7189937089901,58.9022316851157,"HvDRR29"
"Hv-2011S-3-02951",81.3999999456578,68.3105980657347,"HvDRR29"
"Hv-2011S-3-02952",57.4689937089901,58.4154256109311,"HvDRR29"
"Hv-2011S-3-02953",72.1999999456577,67.1477013184302,"HvDRR29"
"Hv-2011S-3-02954",63.3999999456577,58.901313294366,"HvDRR29"
"Hv-2011S-3-02955",67.7999999456577,64.882194834202,"HvDRR29"
"Hv-2011S-3-02956",71.0650922460231,64.2234236766057,"HvDRR29"
"Hv-2011S-3-02957",74.9999999456577,62.6002401361551,"HvDRR29"
"Hv-2011S-3-02958",66.46899370899,56.9334846884455,"HvDRR29"
"Hv-2011S-3-02959",64.9999999456577,60.0679799610328,"HvDRR29"
"Hv-2011S-3-02960",63.7999999456578,59.7147870075352,"HvDRR29"
"Hv-2011S-3-02961",71.3999999456577,64.8915093727975,"HvDRR29"
"Hv-2011S-3-02962",61.8199608497788,57.6105519101764,"HvDRR29"
"Hv-2011S-3-02963",66.3065433020881,64.7805392544897,"HvDRR29"
"Hv-2011S-3-02964",51.5999999456577,56.401313294366,"HvDRR29"
"Hv-2011S-3-02966",60.9999999456577,56.1705069525591,"HvDRR29"
"Hv-2011S-3-02967",64.7189937089902,61.8765906594747,"HvDRR29"
"Hv-2011S-3-02968",57.7815921719367,65.3072200132292,"HvDRR30"
"Hv-2011S-3-02969",64.7815921719368,69.624850522029,"HvDRR30"
"Hv-2011S-3-02970",63.8394352648015,60.0408881414212,"HvDRR30"
"Hv-2011S-3-02971",66.7815921719368,56.3992725153678,"HvDRR30"
"Hv-2011S-3-02972",66.2815921719368,70.9726961587606,"HvDRR30"
"Hv-2011S-3-02973",64.5315921719368,64.4634329259084,"HvDRR30"
"Hv-2011S-3-02974",59.0315921719368,59.9375583340814,"HvDRR30"
"Hv-2011S-3-02975",64.7815921719367,64.2720403725108,"HvDRR30"
"Hv-2011S-3-02976",66.7931607905097,60.6146921198347,"HvDRR30"
"Hv-2011S-3-02977",62.0315921719368,67.1627862488507,"HvDRR30"
"Hv-2011S-3-02979",69.2815921719369,65.4169832968014,"HvDRR30"
"Hv-2011S-3-02980",61.5315921719367,58.3291670479632,"HvDRR30"
"Hv-2011S-3-02981",68.0315921719369,63.8060511780849,"HvDRR30"
"Hv-2011S-3-02982",67.8394352648015,75.0408881414212,"HvDRR30"
"Hv-2011S-3-02983",76.0007812651396,65.3759055744763,"HvDRR30"
"Hv-2011S-3-02985",64.6674479318063,67.5254039559614,"HvDRR30"
"Hv-2011S-3-02986",66.5315921719368,67.4077137850826,"HvDRR30"
"Hv-2011S-3-02987",66.7815921719367,62.4743493244209,"HvDRR30"
